source_system,code_set_name,code_value,normalized_value,description,first_seen_test_id,seen_count,observed_test_count,source_endpoint_name,source_field_path,entity_type,derived_field_name,code_set_source
nhtsa_crash,sensor_attachment,LOAD CELL POLE 8,LOAD_CELL_POLE_8,Derived dictionary value; rebuildable from canonical tables.,2,578,577,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 10 COLUMN 1,LOAD_CELL_ROW_10_COLUMN_1,Derived dictionary value; rebuildable from canonical tables.,182,1090,426,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 10 COLUMN 10,LOAD_CELL_ROW_10_COLUMN_10,Derived dictionary value; rebuildable from canonical tables.,182,1090,426,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 10 COLUMN 11,LOAD_CELL_ROW_10_COLUMN_11,Derived dictionary value; rebuildable from canonical tables.,182,1090,426,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 10 COLUMN 12,LOAD_CELL_ROW_10_COLUMN_12,Derived dictionary value; rebuildable from canonical tables.,182,1090,426,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 10 COLUMN 13,LOAD_CELL_ROW_10_COLUMN_13,Derived dictionary value; rebuildable from canonical tables.,182,1090,426,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 10 COLUMN 14,LOAD_CELL_ROW_10_COLUMN_14,Derived dictionary value; rebuildable from canonical tables.,182,1090,426,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 10 COLUMN 15,LOAD_CELL_ROW_10_COLUMN_15,Derived dictionary value; rebuildable from canonical tables.,182,1090,426,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 10 COLUMN 16,LOAD_CELL_ROW_10_COLUMN_16,Derived dictionary value; rebuildable from canonical tables.,182,1090,426,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 10 COLUMN 2,LOAD_CELL_ROW_10_COLUMN_2,Derived dictionary value; rebuildable from canonical tables.,182,1090,426,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 10 COLUMN 3,LOAD_CELL_ROW_10_COLUMN_3,Derived dictionary value; rebuildable from canonical tables.,182,1090,426,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 10 COLUMN 4,LOAD_CELL_ROW_10_COLUMN_4,Derived dictionary value; rebuildable from canonical tables.,182,1090,426,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 10 COLUMN 5,LOAD_CELL_ROW_10_COLUMN_5,Derived dictionary value; rebuildable from canonical tables.,182,1090,426,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 10 COLUMN 6,LOAD_CELL_ROW_10_COLUMN_6,Derived dictionary value; rebuildable from canonical tables.,182,1090,426,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 10 COLUMN 7,LOAD_CELL_ROW_10_COLUMN_7,Derived dictionary value; rebuildable from canonical tables.,182,1090,426,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 10 COLUMN 8,LOAD_CELL_ROW_10_COLUMN_8,Derived dictionary value; rebuildable from canonical tables.,182,1090,426,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 10 COLUMN 9,LOAD_CELL_ROW_10_COLUMN_9,Derived dictionary value; rebuildable from canonical tables.,182,1090,426,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 11 COLUMN 1,LOAD_CELL_ROW_11_COLUMN_1,Derived dictionary value; rebuildable from canonical tables.,182,998,424,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 11 COLUMN 10,LOAD_CELL_ROW_11_COLUMN_10,Derived dictionary value; rebuildable from canonical tables.,182,998,424,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 11 COLUMN 11,LOAD_CELL_ROW_11_COLUMN_11,Derived dictionary value; rebuildable from canonical tables.,182,998,424,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 11 COLUMN 12,LOAD_CELL_ROW_11_COLUMN_12,Derived dictionary value; rebuildable from canonical tables.,182,998,424,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 11 COLUMN 13,LOAD_CELL_ROW_11_COLUMN_13,Derived dictionary value; rebuildable from canonical tables.,182,998,424,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 11 COLUMN 14,LOAD_CELL_ROW_11_COLUMN_14,Derived dictionary value; rebuildable from canonical tables.,182,998,424,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 11 COLUMN 15,LOAD_CELL_ROW_11_COLUMN_15,Derived dictionary value; rebuildable from canonical tables.,182,998,424,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 11 COLUMN 16,LOAD_CELL_ROW_11_COLUMN_16,Derived dictionary value; rebuildable from canonical tables.,182,998,424,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 11 COLUMN 2,LOAD_CELL_ROW_11_COLUMN_2,Derived dictionary value; rebuildable from canonical tables.,182,998,424,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 11 COLUMN 3,LOAD_CELL_ROW_11_COLUMN_3,Derived dictionary value; rebuildable from canonical tables.,182,998,424,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 11 COLUMN 4,LOAD_CELL_ROW_11_COLUMN_4,Derived dictionary value; rebuildable from canonical tables.,182,998,424,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 11 COLUMN 5,LOAD_CELL_ROW_11_COLUMN_5,Derived dictionary value; rebuildable from canonical tables.,182,998,424,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 11 COLUMN 6,LOAD_CELL_ROW_11_COLUMN_6,Derived dictionary value; rebuildable from canonical tables.,182,998,424,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 11 COLUMN 7,LOAD_CELL_ROW_11_COLUMN_7,Derived dictionary value; rebuildable from canonical tables.,182,998,424,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 11 COLUMN 8,LOAD_CELL_ROW_11_COLUMN_8,Derived dictionary value; rebuildable from canonical tables.,182,998,424,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 11 COLUMN 9,LOAD_CELL_ROW_11_COLUMN_9,Derived dictionary value; rebuildable from canonical tables.,182,998,424,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 1 COLUMN 1,LOAD_CELL_ROW_1_COLUMN_1,Derived dictionary value; rebuildable from canonical tables.,915,773,281,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 1 COLUMN 10,LOAD_CELL_ROW_1_COLUMN_10,Derived dictionary value; rebuildable from canonical tables.,915,773,281,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 1 COLUMN 11,LOAD_CELL_ROW_1_COLUMN_11,Derived dictionary value; rebuildable from canonical tables.,915,773,281,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 1 COLUMN 12,LOAD_CELL_ROW_1_COLUMN_12,Derived dictionary value; rebuildable from canonical tables.,915,773,281,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 1 COLUMN 13,LOAD_CELL_ROW_1_COLUMN_13,Derived dictionary value; rebuildable from canonical tables.,915,773,281,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 1 COLUMN 14,LOAD_CELL_ROW_1_COLUMN_14,Derived dictionary value; rebuildable from canonical tables.,915,773,281,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 1 COLUMN 15,LOAD_CELL_ROW_1_COLUMN_15,Derived dictionary value; rebuildable from canonical tables.,915,773,281,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 1 COLUMN 16,LOAD_CELL_ROW_1_COLUMN_16,Derived dictionary value; rebuildable from canonical tables.,915,773,281,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 1 COLUMN 2,LOAD_CELL_ROW_1_COLUMN_2,Derived dictionary value; rebuildable from canonical tables.,915,773,281,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 1 COLUMN 3,LOAD_CELL_ROW_1_COLUMN_3,Derived dictionary value; rebuildable from canonical tables.,915,773,281,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 1 COLUMN 4,LOAD_CELL_ROW_1_COLUMN_4,Derived dictionary value; rebuildable from canonical tables.,915,773,281,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 1 COLUMN 5,LOAD_CELL_ROW_1_COLUMN_5,Derived dictionary value; rebuildable from canonical tables.,915,773,281,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 1 COLUMN 6,LOAD_CELL_ROW_1_COLUMN_6,Derived dictionary value; rebuildable from canonical tables.,915,773,281,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 1 COLUMN 7,LOAD_CELL_ROW_1_COLUMN_7,Derived dictionary value; rebuildable from canonical tables.,915,773,281,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 1 COLUMN 8,LOAD_CELL_ROW_1_COLUMN_8,Derived dictionary value; rebuildable from canonical tables.,915,773,281,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 1 COLUMN 9,LOAD_CELL_ROW_1_COLUMN_9,Derived dictionary value; rebuildable from canonical tables.,915,773,281,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 2 COLUMN 1,LOAD_CELL_ROW_2_COLUMN_1,Derived dictionary value; rebuildable from canonical tables.,1,829,337,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 2 COLUMN 10,LOAD_CELL_ROW_2_COLUMN_10,Derived dictionary value; rebuildable from canonical tables.,1,829,337,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 2 COLUMN 11,LOAD_CELL_ROW_2_COLUMN_11,Derived dictionary value; rebuildable from canonical tables.,1,829,337,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 2 COLUMN 12,LOAD_CELL_ROW_2_COLUMN_12,Derived dictionary value; rebuildable from canonical tables.,1,829,337,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 2 COLUMN 13,LOAD_CELL_ROW_2_COLUMN_13,Derived dictionary value; rebuildable from canonical tables.,1,829,337,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 2 COLUMN 14,LOAD_CELL_ROW_2_COLUMN_14,Derived dictionary value; rebuildable from canonical tables.,1,829,337,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 2 COLUMN 15,LOAD_CELL_ROW_2_COLUMN_15,Derived dictionary value; rebuildable from canonical tables.,1,829,337,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 2 COLUMN 16,LOAD_CELL_ROW_2_COLUMN_16,Derived dictionary value; rebuildable from canonical tables.,915,821,329,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 2 COLUMN 2,LOAD_CELL_ROW_2_COLUMN_2,Derived dictionary value; rebuildable from canonical tables.,1,829,337,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 2 COLUMN 3,LOAD_CELL_ROW_2_COLUMN_3,Derived dictionary value; rebuildable from canonical tables.,1,829,337,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 2 COLUMN 4,LOAD_CELL_ROW_2_COLUMN_4,Derived dictionary value; rebuildable from canonical tables.,1,829,337,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 2 COLUMN 5,LOAD_CELL_ROW_2_COLUMN_5,Derived dictionary value; rebuildable from canonical tables.,1,829,337,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 2 COLUMN 6,LOAD_CELL_ROW_2_COLUMN_6,Derived dictionary value; rebuildable from canonical tables.,1,829,337,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 2 COLUMN 7,LOAD_CELL_ROW_2_COLUMN_7,Derived dictionary value; rebuildable from canonical tables.,1,829,337,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 2 COLUMN 8,LOAD_CELL_ROW_2_COLUMN_8,Derived dictionary value; rebuildable from canonical tables.,1,829,337,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 2 COLUMN 9,LOAD_CELL_ROW_2_COLUMN_9,Derived dictionary value; rebuildable from canonical tables.,1,829,337,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 3 COLUMN 1,LOAD_CELL_ROW_3_COLUMN_1,Derived dictionary value; rebuildable from canonical tables.,1,835,339,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 3 COLUMN 10,LOAD_CELL_ROW_3_COLUMN_10,Derived dictionary value; rebuildable from canonical tables.,1,835,339,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 3 COLUMN 11,LOAD_CELL_ROW_3_COLUMN_11,Derived dictionary value; rebuildable from canonical tables.,1,835,339,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 3 COLUMN 12,LOAD_CELL_ROW_3_COLUMN_12,Derived dictionary value; rebuildable from canonical tables.,1,835,339,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 3 COLUMN 13,LOAD_CELL_ROW_3_COLUMN_13,Derived dictionary value; rebuildable from canonical tables.,1,835,339,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 3 COLUMN 14,LOAD_CELL_ROW_3_COLUMN_14,Derived dictionary value; rebuildable from canonical tables.,1,835,339,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 3 COLUMN 15,LOAD_CELL_ROW_3_COLUMN_15,Derived dictionary value; rebuildable from canonical tables.,1,835,339,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 3 COLUMN 16,LOAD_CELL_ROW_3_COLUMN_16,Derived dictionary value; rebuildable from canonical tables.,1,835,339,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 3 COLUMN 2,LOAD_CELL_ROW_3_COLUMN_2,Derived dictionary value; rebuildable from canonical tables.,1,835,339,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 3 COLUMN 3,LOAD_CELL_ROW_3_COLUMN_3,Derived dictionary value; rebuildable from canonical tables.,1,835,339,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 3 COLUMN 4,LOAD_CELL_ROW_3_COLUMN_4,Derived dictionary value; rebuildable from canonical tables.,1,835,339,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 3 COLUMN 5,LOAD_CELL_ROW_3_COLUMN_5,Derived dictionary value; rebuildable from canonical tables.,1,835,339,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 3 COLUMN 6,LOAD_CELL_ROW_3_COLUMN_6,Derived dictionary value; rebuildable from canonical tables.,1,835,339,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 3 COLUMN 7,LOAD_CELL_ROW_3_COLUMN_7,Derived dictionary value; rebuildable from canonical tables.,1,835,339,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 3 COLUMN 8,LOAD_CELL_ROW_3_COLUMN_8,Derived dictionary value; rebuildable from canonical tables.,1,835,339,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 3 COLUMN 9,LOAD_CELL_ROW_3_COLUMN_9,Derived dictionary value; rebuildable from canonical tables.,1,835,339,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 4 COLUMN 1,LOAD_CELL_ROW_4_COLUMN_1,Derived dictionary value; rebuildable from canonical tables.,1,1012,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 4 COLUMN 10,LOAD_CELL_ROW_4_COLUMN_10,Derived dictionary value; rebuildable from canonical tables.,1,1012,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 4 COLUMN 11,LOAD_CELL_ROW_4_COLUMN_11,Derived dictionary value; rebuildable from canonical tables.,1,1012,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 4 COLUMN 12,LOAD_CELL_ROW_4_COLUMN_12,Derived dictionary value; rebuildable from canonical tables.,1,1012,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 4 COLUMN 13,LOAD_CELL_ROW_4_COLUMN_13,Derived dictionary value; rebuildable from canonical tables.,1,1012,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 4 COLUMN 14,LOAD_CELL_ROW_4_COLUMN_14,Derived dictionary value; rebuildable from canonical tables.,1,1012,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 4 COLUMN 15,LOAD_CELL_ROW_4_COLUMN_15,Derived dictionary value; rebuildable from canonical tables.,1,1012,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 4 COLUMN 16,LOAD_CELL_ROW_4_COLUMN_16,Derived dictionary value; rebuildable from canonical tables.,1,1012,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 4 COLUMN 2,LOAD_CELL_ROW_4_COLUMN_2,Derived dictionary value; rebuildable from canonical tables.,1,1012,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 4 COLUMN 3,LOAD_CELL_ROW_4_COLUMN_3,Derived dictionary value; rebuildable from canonical tables.,1,1012,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 4 COLUMN 4,LOAD_CELL_ROW_4_COLUMN_4,Derived dictionary value; rebuildable from canonical tables.,1,1012,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 4 COLUMN 5,LOAD_CELL_ROW_4_COLUMN_5,Derived dictionary value; rebuildable from canonical tables.,1,1012,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 4 COLUMN 6,LOAD_CELL_ROW_4_COLUMN_6,Derived dictionary value; rebuildable from canonical tables.,1,1012,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 4 COLUMN 7,LOAD_CELL_ROW_4_COLUMN_7,Derived dictionary value; rebuildable from canonical tables.,1,1012,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 4 COLUMN 8,LOAD_CELL_ROW_4_COLUMN_8,Derived dictionary value; rebuildable from canonical tables.,1,1012,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 4 COLUMN 9,LOAD_CELL_ROW_4_COLUMN_9,Derived dictionary value; rebuildable from canonical tables.,1,1012,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,LOAD CELL ROW 5 COLUMN 1,LOAD_CELL_ROW_5_COLUMN_1,Derived dictionary value; rebuildable from canonical tables.,1,1012,434,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
